Date,RGTI,IONQ,QNTM.MI,RACE.MI,LEGN,TTWO,LGND,SMR
2026-03-09,15.27345609451119,31.12834329101049,20.514999389648438,291.6788330078125,16.609882613102215,186.258061652872,180.64332998048604,10.552569304160562
2026-03-10,14.62482238770239,30.230944882544232,21.030000686645508,297.1169128417969,16.83705249833175,179.97398074116776,182.73710937736493,10.355303813357963
2026-03-11,14.589237416973504,29.514354025722508,20.7450008392334,291.2833557128906,17.457133400080327,181.79704697942478,190.5385398178119,10.662028051806399
2026-03-12,13.921601528759036,28.61421843392252,20.540000915527344,289.30584716796875,16.50320494946478,181.2320505686787,183.2072363243854,10.187805866439303
2026-03-13,14.03442870690902,28.62433210547586,20.5,285.94415283203125,16.273688126961055,181.03284796370934,176.11168626334367,10.241574560112008
2026-03-16,14.114429434278708,29.112105734690427,20.635000228881836,285.35089111328125,16.702950295763486,181.62490672363361,181.72110225716818,10.467765209807451
2026-03-17,14.104911899253128,28.966378213557583,20.65999984741211,289.4047546386719,16.131079904209948,179.7637193875134,183.47691523351494,10.817824015786844
2026-03-18,13.579465908073114,28.060186245502205,20.514999389648438,286.7351379394531,15.780603736418286,176.9750179209359,181.56794774886288,10.425077884661176
2026-03-19,13.44152621539808,27.82509314662139,20.170000076293945,271.21185302734375,15.5872866403746,175.97845170725134,183.60200875607356,10.458397004667521
2026-03-20,12.852452115994312,26.94869037235433,19.90999984741211,270.7174987792969,15.037714224287809,173.29217143523772,176.90259853856466,9.881185865797004
2026-03-23,13.736835700918311,28.641475765991665,20.030000686645508,279.9128112792969,14.9046392401069,173.73463551538336,173.3194199990843,10.120968131133369
2026-03-24,13.440023991553659,28.17235795069407,19.988000869750977,276.15557861328125,14.723718362165648,164.87290145797985,173.7381551974168,9.847402215932199
2026-03-25,13.035237167499067,27.516919319152553,20.2450008392334,273.2882385253906,15.153247947032837,166.2121874439667,176.12206226503227,10.064855585387516
2026-03-26,12.463784553589086,25.80980825254581,19.690000534057617,276.55108642578125,15.127799534896477,168.42110820183686,176.18826526119645,9.505689857159147
